video_name,source_video,platform,license,link,link_type,drive_link,note
surprise_038.mp4,IMG_8185.MP4,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1q1Hr_zanSYVcC-oSd2PeyXoXwAmcxqT-/view,kopia_drive,https://drive.google.com/file/d/1q1Hr_zanSYVcC-oSd2PeyXoXwAmcxqT-/view,nagranie z telefonu (IMG/VID) - brak zrodla online
surprise_039.mp4,LkK37dcb04o_000103,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=LkK37dcb04o,zrodlo,https://drive.google.com/file/d/1AXfP-cyZPOAR9N9eV111qTFWp23cx-jy/view,
surprise_040.mp4,Q70PLBcX74E_000346,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=Q70PLBcX74E,zrodlo,https://drive.google.com/file/d/1g0UoLfQP_WV6-dY36CmCQ0Pl-R81SbcY/view,
surprise_041.mp4,abbf4cc21e69071715d63eeecf986fe4,TikTok,fragment badawczy <25% utworu,https://drive.google.com/file/d/16qLFOnN7eeSX6g6EUvrceHpAnxurY0m9/view,kopia_drive,https://drive.google.com/file/d/16qLFOnN7eeSX6g6EUvrceHpAnxurY0m9/view,plik z TikToka bez ID w nazwie - brak mozliwosci odtworzenia linku
surprise_042.mp4,b18aca6059731f7f7858d021f3103290,TikTok,fragment badawczy <25% utworu,https://drive.google.com/file/d/1jfYbo37-drS0ybORl8FpN3gu4tivCjC5/view,kopia_drive,https://drive.google.com/file/d/1jfYbo37-drS0ybORl8FpN3gu4tivCjC5/view,plik z TikToka bez ID w nazwie - brak mozliwosci odtworzenia linku
surprise_043.mp4,cLDrSXhhPO8_000169,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1Ct_0gk9n7eCXrUCI9iN8a9WtZ8zWB4Xw/view,
surprise_044.mp4,cLDrSXhhPO8_000450,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1x2tgz5WSWWa1MvvbPeL10WuN0-RrmShS/view,
surprise_045.mp4,cLDrSXhhPO8_000975,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1pB7KfiXIUbsL9zo8qosqKCK5mva9nuft/view,
surprise_046.mp4,cLDrSXhhPO8_000975.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1PpH90vwkhAsjV5uMy-ot98yj_jT8OEWv/view,
surprise_047.mp4,cLDrSXhhPO8_001265,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/17ktJHU3TjP7kNsR7M88_YsfusorxeIdL/view,
surprise_048.mp4,cLDrSXhhPO8_001431,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/19T3Y-nHKuPzbT9tft6zZMvvUtnDPdbT-/view,
surprise_049.mp4,cLDrSXhhPO8_002068.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1rqPgcQwectdIBgvpLZx_8kDbXi-fjRP6/view,
surprise_050.mp4,cLDrSXhhPO8_002537.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1VKBuQ-w2Cijt-Efqj3i14FgB32MBog0v/view,
surprise_051.mp4,cLDrSXhhPO8_002783,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/13YtDSPUNhPx4T_Ax34oRR0JAlGJJzoV0/view,
surprise_052.mp4,cLDrSXhhPO8_002783.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1pkQVr36cZGeE6CeKPQBc__1J-5iojtfL/view,
surprise_053.mp4,cLDrSXhhPO8_002789.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1KhSe3FIU4-SGJ0wEmfHBwq1p7GoTya5c/view,
surprise_054.mp4,cLDrSXhhPO8_002997.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=cLDrSXhhPO8,zrodlo,https://drive.google.com/file/d/1VoP6BxYykcN3nFM7oPAvickKfcOwM6up/view,
surprise_055.mp4,coverr-PHHyGtc7L7__woman-with-her-dog,Coverr,Coverr License (free),https://drive.google.com/file/d/10chMRvpof-_a6VCnMlRUvqoTQeYKfqu1/view,kopia_drive,https://drive.google.com/file/d/10chMRvpof-_a6VCnMlRUvqoTQeYKfqu1/view,
surprise_056.mp4,dog_10914656,Pexels,Pexels License,https://www.pexels.com/video/10914656/,zrodlo,https://drive.google.com/file/d/1BOLsoUMsFpv8fjhCqHmhlahAsF3o4_6A/view,
surprise_057.mp4,dog_12170754,Pexels,Pexels License,https://www.pexels.com/video/12170754/,zrodlo,https://drive.google.com/file/d/1AaQpEoJfvz1jAzRQHTaeSjmZ01_MuCmQ/view,
surprise_058.mp4,dog_15324323,Pexels,Pexels License,https://www.pexels.com/video/15324323/,zrodlo,https://drive.google.com/file/d/1GJXdoXRas7i_y52IF_tedonsN72R2i6E/view,
surprise_059.mp4,dog_19162668,Pexels,Pexels License,https://www.pexels.com/video/19162668/,zrodlo,https://drive.google.com/file/d/10fhfoTYfIvdQsk6t5yfts7CkuoaCLyDw/view,
surprise_060.mp4,dog_29576555,Pexels,Pexels License,https://www.pexels.com/video/29576555/,zrodlo,https://drive.google.com/file/d/1fj8VvOgwfUiY6vexAZxUkaf6QDtDtGBD/view,
surprise_061.mp4,dog_32075610,Pexels,Pexels License,https://www.pexels.com/video/32075610/,zrodlo,https://drive.google.com/file/d/1kYinaBsiJUReYKqdZzYsGqZrtWpCSEhq/view,
surprise_062.mp4,dog_35290089,Pexels,Pexels License,https://www.pexels.com/video/35290089/,zrodlo,https://drive.google.com/file/d/1FqtGvcxmALy7Swt_dHtqyTEfBgCPaiTi/view,
surprise_063.mp4,dog_37130597,Pexels,Pexels License,https://www.pexels.com/video/37130597/,zrodlo,https://drive.google.com/file/d/1X6oUBA-BZTs_OEbykXVubz8Jr2OYvhNQ/view,
surprise_064.mp4,dog_37207535,Pexels,Pexels License,https://www.pexels.com/video/37207535/,zrodlo,https://drive.google.com/file/d/1wHvW2_7TM5bZqRuBMV9nNSbQ2ZSRu-WD/view,
surprise_065.mp4,dog_37207536,Pexels,Pexels License,https://www.pexels.com/video/37207536/,zrodlo,https://drive.google.com/file/d/1ny5gXtJk_unhFvF21zDd_7uSr1b4CsfL/view,
surprise_066.mp4,dog_4107564,Pexels,Pexels License,https://www.pexels.com/video/4107564/,zrodlo,https://drive.google.com/file/d/1CWzDLFt0W2BsMDgnNVt0u8oRGTid22PD/view,
surprise_067.mp4,dog_4210977,Pexels,Pexels License,https://www.pexels.com/video/4210977/,zrodlo,https://drive.google.com/file/d/162M8sl4jlpz2UCNxFXuiysqt-7oDOPIf/view,
surprise_068.mp4,dog_5478926,Pexels,Pexels License,https://www.pexels.com/video/5478926/,zrodlo,https://drive.google.com/file/d/1_l-kH7g2Q2HxTBOxEgsYYMs0Si2KYllu/view,
surprise_069.mp4,dog_5881609,Pexels,Pexels License,https://www.pexels.com/video/5881609/,zrodlo,https://drive.google.com/file/d/1COGq-tWWSQPUsBPAB07GLZ_nYK9L-nWg/view,
surprise_070.mp4,dog_5921464,Pexels,Pexels License,https://www.pexels.com/video/5921464/,zrodlo,https://drive.google.com/file/d/1Z1FlXdSq_AJw9jWrGtNGkfA8qaQELzJw/view,
surprise_071.mp4,dog_5968168,Pexels,Pexels License,https://www.pexels.com/video/5968168/,zrodlo,https://drive.google.com/file/d/1J4vkeiQvQrJaKmhwqaLMWQVvP_Tgw1hl/view,
surprise_072.mp4,dog_6131492,Pexels,Pexels License,https://www.pexels.com/video/6131492/,zrodlo,https://drive.google.com/file/d/1WAlhI4W8fG_8FtpMD7vRliHGYlPTLOEP/view,
surprise_073.mp4,dog_6498486,Pexels,Pexels License,https://www.pexels.com/video/6498486/,zrodlo,https://drive.google.com/file/d/1ZAv3jGXw10ecYDAk7X86dg79HDjEG-nL/view,
surprise_074.mp4,dog_7682708,Pexels,Pexels License,https://www.pexels.com/video/7682708/,zrodlo,https://drive.google.com/file/d/18cX4Al_vmnIykxtHaXm2M20aQBBA95El/view,
surprise_075.mp4,dog_7683150,Pexels,Pexels License,https://www.pexels.com/video/7683150/,zrodlo,https://drive.google.com/file/d/1NlNuvfJVMl0sDx3RPD5LXLPfuluYEWD5/view,
surprise_076.mp4,dog_8264881,Pexels,Pexels License,https://www.pexels.com/video/8264881/,zrodlo,https://drive.google.com/file/d/15yIJa4sn8JtUIA4f-x4EBAXo9_2IVKLW/view,
surprise_077.mp4,dog_8498885,Pexels,Pexels License,https://www.pexels.com/video/8498885/,zrodlo,https://drive.google.com/file/d/1zDg4KVV9pZW3edF61QEuIw1WHAQotJZU/view,
surprise_078.mp4,dog_854383,Pexels,Pexels License,https://www.pexels.com/video/854383/,zrodlo,https://drive.google.com/file/d/1quX04xiCjynSz3_meFqDlwpGTlCiD6nD/view,
surprise_079.mp4,doglife_7625798973307276574,TikTok,fragment badawczy <25% utworu,https://www.tiktok.com/@mr.pumpernickel684/video/7625798973307276574,zrodlo,https://drive.google.com/file/d/11mO9XJmO4UPgEiSSpHTc1H_1Vk16WuCz/view,
surprise_080.mp4,dogsoftiktok_7639304895287266567,TikTok,fragment badawczy <25% utworu,https://www.tiktok.com/@short.labz/video/7639304895287266567,zrodlo,https://drive.google.com/file/d/1ZcNVkwdPBgPNifY22VCdX9kOgvN-hZhY/view,
surprise_081.mp4,dogsoftiktok_7672829713122970911,TikTok,fragment badawczy <25% utworu,https://www.tiktok.com/@daemonthedoxie/video/7672829713122970911,zrodlo,https://drive.google.com/file/d/19XNMALZKWwJs6PuyjdLEzOr-d05Pj7fh/view,
surprise_082.mp4,dogsoftiktok_7675821301998554390,TikTok,fragment badawczy <25% utworu,https://www.tiktok.com/@lissthedog/video/7675821301998554390,zrodlo,https://drive.google.com/file/d/11sEb6YJFbxWpdLHJumKAlfSnpw_RSd_k/view,
surprise_083.mp4,du1L5um2mJ0_000072,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=du1L5um2mJ0,zrodlo,https://drive.google.com/file/d/1s41h2v2ABSAF71PEiX1JBXPID-k1qbWy/view,
surprise_084.mp4,eTMkaiRM1hM_000495,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=eTMkaiRM1hM,zrodlo,https://drive.google.com/file/d/1dDQxCxYkAvFBaVRVxft7gAl_QipGyLrn/view,
surprise_085.mov,envato_0133ead1-ff64-4e42-bb1a-1b30de293bcf.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1JCTSO66N4twloTCFNZozNC3dT1TRh53P/view,kopia_drive,https://drive.google.com/file/d/1JCTSO66N4twloTCFNZozNC3dT1TRh53P/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_086.mov,envato_0272e140-eaef-46b1-8c98-edea9a8bb0dc.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/17EJcXDfDPyv-bsxK9PzmbRa4EjnlgcWd/view,kopia_drive,https://drive.google.com/file/d/17EJcXDfDPyv-bsxK9PzmbRa4EjnlgcWd/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_087.mov,envato_036aaf7f-0ee1-4c57-8185-8d8a1b2bae29.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1Gxosa4Vjxsrsb8ptyvadWQQGHR5kxn65/view,kopia_drive,https://drive.google.com/file/d/1Gxosa4Vjxsrsb8ptyvadWQQGHR5kxn65/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_088.mov,envato_05feccd9-4b8b-405b-b03a-0b6ee5af701e.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/13Ndgiznp1xqKg8squOQFJje4ZY0tIiaS/view,kopia_drive,https://drive.google.com/file/d/13Ndgiznp1xqKg8squOQFJje4ZY0tIiaS/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_089.mov,envato_09903ccd-dc74-4b80-8986-866c4a09ad26.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1n9U9jgEP-0HBUzBQdY6UKRD9MFi41I_a/view,kopia_drive,https://drive.google.com/file/d/1n9U9jgEP-0HBUzBQdY6UKRD9MFi41I_a/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_090.mov,envato_0bb04d30-d890-42e6-b194-0c4b27a53574.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/18qTdqtblK-soVukXzoH1S5AWIVOPEHVb/view,kopia_drive,https://drive.google.com/file/d/18qTdqtblK-soVukXzoH1S5AWIVOPEHVb/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_091.mov,envato_0e622f0b-2cf7-492a-b34d-fd546c256c80.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1HbIHAoK3cgyYSYrBp1Xd9lWyh9WhyEpx/view,kopia_drive,https://drive.google.com/file/d/1HbIHAoK3cgyYSYrBp1Xd9lWyh9WhyEpx/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_092.mov,envato_1f9bf9fd-588d-4b1d-b836-5dca6f68e2a2.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1Q80XMepICsZx0CZq0x4Wnf-lVCuzLQOy/view,kopia_drive,https://drive.google.com/file/d/1Q80XMepICsZx0CZq0x4Wnf-lVCuzLQOy/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_093.mov,envato_3188d7b5-09c4-4efe-838a-8fa87adb0a36.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1nBLa6F_P0aZK1lR2rF6GKtOp-Yl_gtK7/view,kopia_drive,https://drive.google.com/file/d/1nBLa6F_P0aZK1lR2rF6GKtOp-Yl_gtK7/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_094.mov,envato_339ec075-820e-4e36-b72a-6ccd58adead6.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1-3Lelu2OZUkNrmIm_pm6sgCWL5Zha0oI/view,kopia_drive,https://drive.google.com/file/d/1-3Lelu2OZUkNrmIm_pm6sgCWL5Zha0oI/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_095.mov,envato_388dc480-cd81-4527-a980-7611d40835a3.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1u6Fsf4-DY06YHV4eRTzp04kdH12xdxGk/view,kopia_drive,https://drive.google.com/file/d/1u6Fsf4-DY06YHV4eRTzp04kdH12xdxGk/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_096.mov,envato_4b8f56ef-c86b-4b7d-8674-012e546afecb.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1VU5ZP2HKFv_1lwOPnWKHWeW0uvwwD1gN/view,kopia_drive,https://drive.google.com/file/d/1VU5ZP2HKFv_1lwOPnWKHWeW0uvwwD1gN/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_097.mov,envato_55667d44-ad52-4bfe-adbd-0ab94a03b4da.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/18jODw6WR9-V2A_E-qxXdaC-J2y3ibrcd/view,kopia_drive,https://drive.google.com/file/d/18jODw6WR9-V2A_E-qxXdaC-J2y3ibrcd/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_098.mov,envato_6e00ea66-dce7-49e9-8f46-3e1b5c341760.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1qpH1sTHXTmM9eMOm5q32PZMTiyqsEoda/view,kopia_drive,https://drive.google.com/file/d/1qpH1sTHXTmM9eMOm5q32PZMTiyqsEoda/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_099.mov,envato_718bb7d4-8a8d-4cab-8f8d-17d6424ae386.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/154bBp-0HUn8nThbAmEPxriwXbsnVmtN0/view,kopia_drive,https://drive.google.com/file/d/154bBp-0HUn8nThbAmEPxriwXbsnVmtN0/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_100.mov,envato_74fdf482-a1c3-417b-8784-89a8d6fca4c7.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/12jVnzaHNF1Xv35fHtI7FvlYeOS12EhXa/view,kopia_drive,https://drive.google.com/file/d/12jVnzaHNF1Xv35fHtI7FvlYeOS12EhXa/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_101.mov,envato_77851635-e7fa-4156-9746-ba74816fd81d.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1HhBY8iyDB5_DICUCx_HQalyH-fPsy3sY/view,kopia_drive,https://drive.google.com/file/d/1HhBY8iyDB5_DICUCx_HQalyH-fPsy3sY/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_102.mov,envato_79a07d43-3c1a-4a78-b871-e2c537e08579.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1fXDDfT0s5AyzCFGYequIAoEBoS21SXa3/view,kopia_drive,https://drive.google.com/file/d/1fXDDfT0s5AyzCFGYequIAoEBoS21SXa3/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_103.mov,envato_7c59f5be-3bf7-4407-a425-8cb756ef8690.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1OwYaaQNW0RogZVHgR5vf2xijnXYGolJ4/view,kopia_drive,https://drive.google.com/file/d/1OwYaaQNW0RogZVHgR5vf2xijnXYGolJ4/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_104.mov,envato_7c92d257-1ce6-4df9-9abe-f8697e87e8b7.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1l5p_P7Nc_9UNbLUeqwCgl96hQELm-rWe/view,kopia_drive,https://drive.google.com/file/d/1l5p_P7Nc_9UNbLUeqwCgl96hQELm-rWe/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_105.mov,envato_7d200502-71e9-4290-9313-8c2bf1c02d43.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1NWMqQzVPNCSsB54AfffVl44f2vQnzgf7/view,kopia_drive,https://drive.google.com/file/d/1NWMqQzVPNCSsB54AfffVl44f2vQnzgf7/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_106.mov,envato_94d77a93-3c5a-4c19-ad5e-7003e8d82ae0.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1sC_yr6VoeggskeS1V9f8sQZObjn0NKns/view,kopia_drive,https://drive.google.com/file/d/1sC_yr6VoeggskeS1V9f8sQZObjn0NKns/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_107.mov,envato_95a75086-7a9a-458e-9766-aef33aa53bad.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1QEB3HsT5dIcCQoLuHtqP90HSensvxlva/view,kopia_drive,https://drive.google.com/file/d/1QEB3HsT5dIcCQoLuHtqP90HSensvxlva/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_108.mov,envato_9e3ba511-e803-424a-abde-dff2f2d59fc9.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/15vmpat8Z57g4wOyz5qYQHCgFiCbFDzfL/view,kopia_drive,https://drive.google.com/file/d/15vmpat8Z57g4wOyz5qYQHCgFiCbFDzfL/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_109.mov,envato_bdb87192-1368-4266-9dc8-7deaf077c838.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1fd8Q3qTqGe14XxSDtj-xdGosfaOEgaQ0/view,kopia_drive,https://drive.google.com/file/d/1fd8Q3qTqGe14XxSDtj-xdGosfaOEgaQ0/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_110.mov,envato_c07b06e8-4063-4aaa-9d2f-ba75e5cf933c.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1v3_df92RcpiIfg4u3MCDkLFZmpX8OR4y/view,kopia_drive,https://drive.google.com/file/d/1v3_df92RcpiIfg4u3MCDkLFZmpX8OR4y/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_111.mov,envato_c3e63ffd-e0da-4c35-8337-ebbe04af6449.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/15-nW7ZmoIJfmx2pStJDsSP5cjKSFB4uj/view,kopia_drive,https://drive.google.com/file/d/15-nW7ZmoIJfmx2pStJDsSP5cjKSFB4uj/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_112.mov,envato_c7afa80f-ddaf-4d38-aefd-05f8420f3a09.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1RNDLy6oKQuDYl12hTzAO8hv1ufFV16Xg/view,kopia_drive,https://drive.google.com/file/d/1RNDLy6oKQuDYl12hTzAO8hv1ufFV16Xg/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_113.mov,envato_cd8ede2c-55cb-4741-91da-1210e9a7a032.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/17RsywpHKDO-RA5ALp5YkXS7zwCFhaW1z/view,kopia_drive,https://drive.google.com/file/d/17RsywpHKDO-RA5ALp5YkXS7zwCFhaW1z/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_114.mov,envato_d7f708f3-b83c-4640-b553-3071f1ed1bc2.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1jsBxrPFI6wEFh2i-MAgnC8Rjt4WGNdC1/view,kopia_drive,https://drive.google.com/file/d/1jsBxrPFI6wEFh2i-MAgnC8Rjt4WGNdC1/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_115.mov,envato_dfdc99de-5d1a-4142-8764-1137c98c33d2.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1MsU6sFgfwVtBAOE2kenQlw1VJfVW_Fd_/view,kopia_drive,https://drive.google.com/file/d/1MsU6sFgfwVtBAOE2kenQlw1VJfVW_Fd_/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_116.mov,envato_f6523aa1-32a4-4e30-8d73-f2a4215e4f77.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1bch3mbIkCMUwW3ngvWr6APCsiJG0W0s9/view,kopia_drive,https://drive.google.com/file/d/1bch3mbIkCMUwW3ngvWr6APCsiJG0W0s9/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_117.mov,envato_f6c3f6ce-d455-4b59-8634-15322fda0056.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/16JF6oB6E35tL_1xMrdmb0XPkHR_JjY6f/view,kopia_drive,https://drive.google.com/file/d/16JF6oB6E35tL_1xMrdmb0XPkHR_JjY6f/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_118.mov,envato_f8dec2c1-5309-4122-9d85-659f22dcdb9c.mov,inne/lokalne,fragment badawczy <25% utworu,https://drive.google.com/file/d/1EMA-3YkHW0hRqEP5chQf01JbgJwA30qy/view,kopia_drive,https://drive.google.com/file/d/1EMA-3YkHW0hRqEP5chQf01JbgJwA30qy/view,plik z Envato Elements (wg nazwy) - brak publicznego linku do pozycji
surprise_119.mp4,iawKNAvM0VM_001168,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=iawKNAvM0VM,zrodlo,https://drive.google.com/file/d/1z9TZOwJkeObdxrjsgCqnyFYcMqR1O6eg/view,
surprise_120.mp4,iawKNAvM0VM_002047,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=iawKNAvM0VM,zrodlo,https://drive.google.com/file/d/1X3cjv1p80tawP3MQvg7WnXJuTmupbfco/view,
surprise_121.mp4,mixkit-100641__border-collie-resting-on-grass-next-to-a-chair,Mixkit,Mixkit Free License,https://drive.google.com/file/d/1BF6vp4jM700RGJUrw36Wa2K2xB8PPPKV/view,kopia_drive,https://drive.google.com/file/d/1BF6vp4jM700RGJUrw36Wa2K2xB8PPPKV/view,
surprise_122.mp4,mixkit-101218__dog-playing-with-toy-on-floor,Mixkit,Mixkit Free License,https://drive.google.com/file/d/1eMVQt_ZfPyzGBmjikTwSmh4BaTWfD_Us/view,kopia_drive,https://drive.google.com/file/d/1eMVQt_ZfPyzGBmjikTwSmh4BaTWfD_Us/view,
surprise_123.mp4,mixkit-25093__corgi-dog-in-the-grassfield,Mixkit,Mixkit Free License,https://drive.google.com/file/d/1s2jmr_ujp3wLhuTWmdS4r5l9Q99EZXEl/view,kopia_drive,https://drive.google.com/file/d/1s2jmr_ujp3wLhuTWmdS4r5l9Q99EZXEl/view,
surprise_124.mp4,mixkit-45870__corgi-panting-happily-after-a-run-in-the-park,Mixkit,Mixkit Free License,https://drive.google.com/file/d/1czV3zQ8uO6HTbD76AK32swbtGGsgKseR/view,kopia_drive,https://drive.google.com/file/d/1czV3zQ8uO6HTbD76AK32swbtGGsgKseR/view,
surprise_125.mp4,mixkit-48887__team-of-husky-dogs-pulling-a-sled-through-the-snow,Mixkit,Mixkit Free License,https://drive.google.com/file/d/1RNWhjDbhKmDb-VhA7VUs3DccfWPq8-pC/view,kopia_drive,https://drive.google.com/file/d/1RNWhjDbhKmDb-VhA7VUs3DccfWPq8-pC/view,
surprise_126.mp4,mixkit-50661__a-cute-border-collie-dog-panting-patiently-on-the-ground,Mixkit,Mixkit Free License,https://drive.google.com/file/d/1l8BlXkKYlVf4TCCicOOKdjmlU3uX0HOp/view,kopia_drive,https://drive.google.com/file/d/1l8BlXkKYlVf4TCCicOOKdjmlU3uX0HOp/view,
surprise_127.mp4,mixkit-50670__an-innocent-looking-pitbull-canine-bitting-and-playing-with-a,Mixkit,Mixkit Free License,https://drive.google.com/file/d/18x8p5tlUKh8GVrsKsDCDuMysgtEwMt9C/view,kopia_drive,https://drive.google.com/file/d/18x8p5tlUKh8GVrsKsDCDuMysgtEwMt9C/view,
surprise_128.mp4,o8zoo0FJkUY_82800_0069.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=o8zoo0FJkUY,zrodlo,https://drive.google.com/file/d/1RhCEFU8J9dG1EuZuFxJdoCZ2uJXrfr8K/view,
surprise_129.mp4,o8zoo0FJkUY_84600_0007.mp4,YouTube,fragment badawczy <25% utworu,https://www.youtube.com/watch?v=o8zoo0FJkUY,zrodlo,https://drive.google.com/file/d/15lWAa0YrOKuR1u5SvkRrkdjVphrqRlzx/view,
